UbiReg,UbiPro,Reg,Pro,UbiDis,Dis,idh,vidaEsp,EducSec,EducAnhos,IngresoFam
40000,40600,AREQUIPA,Condesuyos,40607,Salamanca                               ,0.2943,78.36,37.87,5.94,247.7
40000,40600,AREQUIPA,Condesuyos,40608,Yanaquihua                              ,0.4666,78.31,60.91,8.27,570.1
40000,40700,AREQUIPA,Islay,40701,Mollendo                                ,0.5898,73.29,86.48,11,874.6
40000,40700,AREQUIPA,Islay,40702,Cocachacra                              ,0.5597,76.18,74.7,9.06,855
40000,40700,AREQUIPA,Islay,40703,Dean Valdivia                           ,0.5263,75.34,82.1,8.62,717.2
40000,40700,AREQUIPA,Islay,40704,Islay                                   ,0.4936,72.36,73.23,11.62,562.8
40000,40700,AREQUIPA,Islay,40705,Mejia                                   ,0.569,75.8,79.39,9.53,850.6
40000,40700,AREQUIPA,Islay,40706,Punta De Bombon   ,0.503,75.48,69.02,8.45,690.7
40000,40800,AREQUIPA,La Union,40801,Cotahuasi                               ,0.4203,76.7,57.42,9.59,413.5
40000,40800,AREQUIPA,La Union,40802,Alca                                    ,0.2377,80.69,31.83,5.23,163.6
40000,40800,AREQUIPA,La Union,40803,Charcana                                ,0.2803,76.27,22.75,6.85,258.4
40000,40800,AREQUIPA,La Union,40804,Huaynacotas                             ,0.2397,79.28,20.43,5.62,195.2
40000,40800,AREQUIPA,La Union,40805,Pampamarca    ,0.1744,80.6,15.76,4.53,116.1
40000,40800,AREQUIPA,La Union,40806,Puyca                                   ,0.1469,81.53,9.2,3.64,111
40000,40800,AREQUIPA,La Union,40807,Quechualla                              ,0.3648,74.63,66.73,6.07,357.9
40000,40800,AREQUIPA,La Union,40808,Sayla                                   ,0.1542,78.08,0.34,7.8,302.9
40000,40800,AREQUIPA,La Union,40809,Tauria                                  ,0.195,80.53,0.66,7.28,426.2
40000,40800,AREQUIPA,La Union,40810,Tomepampa   ,0.1659,79.95,0.5,7.5,309.8
40000,40800,AREQUIPA,La Union,40811,Toro                                    ,0.3085,79.11,44.67,7.24,229
50000,50100,AYACUCHO,Huamanga,50101,Ayacucho                                ,0.4787,67.74,66.39,9.84,654.3
50000,50100,AYACUCHO,Huamanga,50102,Acocro                                  ,0.2087,67.11,16.39,8.19,152.5
50000,50100,AYACUCHO,Huamanga,50103,Acos Vinchos                            ,0.1759,69.28,26.5,3.89,126.9
50000,50100,AYACUCHO,Huamanga,50104,Carmen Alto,0.4807,71.57,65,9.84,616.6
50000,50100,AYACUCHO,Huamanga,50105,Chiara                                  ,0.2385,67.31,25.3,5.25,226.2
50000,50100,AYACUCHO,Huamanga,50106,Ocros                                   ,0.2023,68.08,28.28,4.88,149.7
